id,listing_url,scrape_id,last_scraped,source,name,neighborhood_overview,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
51350821,https://www.airbnb.com/rooms/51350821,20231220185646,2023-12-21,previous scrape,Villa in Oakland · 1 bedroom · 9 shared baths,,6722695,https://www.airbnb.com/users/show/6722695,E.J. Blumberg,2013-06-03,"Oakland, CA","I've spent most of my life between the Bay Area, Santa Monica, and NYC.  I like art and the rentals are quite filled with it. I've traveled a lot, from 10 in a room hostels to luxury, and understand what makes a nice place to visit. it's important to me that you have a great stay!   Thank you, EJ Blumberg",within a few hours,100%,88%,t,https://a0.muscache.com/im/users/6722695/profile_pic/1428016680/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/6722695/profile_pic/1428016680/original.jpg?aki_policy=profile_x_medium,Lakeshore,29,41,"['email', 'phone']",t,t,,Clinton,,37.79597,-122.24036,Private room in villa,Private room,2,,9 shared baths,,,[],,28,365,28,28,1125,1125,28.0,1125.0,,,0,0,0,0,2023-12-21,1,0,0,2021-12-12,2021-12-12,5.0,5.0,4.0,5.0,5.0,5.0,5.0,,t,29,12,17,0,0.04
51374256,https://www.airbnb.com/rooms/51374256,20231220185646,2023-12-20,city scrape,Guest suite in Oakland · *4.98 · 1 bedroom · 2 beds · 1 bath,"Our house is one block from College Avenue and within a short walk to the Rockridge Bay Area Rapid Transit (BART) line. This allows easy access to San Francisco as well as San Francisco International and the Oakland International Airports.<br /><br />Rockridge is a residential area of Oakland primarily developed between 1900 to 1940. College Avenue is the main commercial street that connects two colleges: the California College of Art on Broadway to the south and the University of California in Berkeley to the north. (The CCA buildings are presently being repurposed after the school moved to San Francisco).  Along College Avenue you will find restaurants, cafes, bookstores, grocery stores, nail and hair salons, as well as a miscellany of other small retail businesses.",69867657,https://www.airbnb.com/users/show/69867657,Kevin,2016-05-01,"Oakland, CA",My wife and I are both retired. We want to provide an experience for our guests that we would want to have if we were traveling. When we are not hosting we like to use Airbnb as it offers a more collegial and authentic way to experience new places.,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/26537e10-3934-41b0-acfe-ebcce6563985.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/26537e10-3934-41b0-acfe-ebcce6563985.jpg?aki_policy=profile_x_medium,Upper Telegraph,1,1,"['email', 'phone']",t,t,"Oakland, California, United States",Fairview Park,,37.85022,-122.25558,Entire guest suite,Entire home/apt,3,,1 bath,,2,[],$140.00,2,7,2,2,1125,1125,2.0,1125.0,,t,8,24,36,126,2023-12-20,96,41,0,2021-08-21,2023-11-12,4.98,4.99,5.0,4.99,5.0,4.99,4.92,,f,1,1,0,0,3.38
51379516,https://www.airbnb.com/rooms/51379516,20231220185646,2023-12-21,previous scrape,casa particular in Oakland · 1 bedroom · 1 bed · 1 shared bath,"I live close by a laundromat, a smoke shop, numerous liquor/markets, and West Oakland Bart is only a 10min walk",102896123,https://www.airbnb.com/users/show/102896123,Munir,2016-11-07,"Oakland, CA","I am a Saxophonist, Rapper, Producer from New Jersey. I currently live on the west coast in Los Angeles but I travel and use Airbnb when I’m I want to feel like I’m at home and comfortable. I also love using Airbnb’s when I’m on music business trips ",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/1a060769-b94d-4ecf-9196-12dd2c348a81.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1a060769-b94d-4ecf-9196-12dd2c348a81.jpg?aki_policy=profile_x_medium,Prescott,1,1,"['email', 'phone']",t,t,"Oakland, California, United States",Prescott,,37.81321,-122.29441,Private room in casa particular,Private room,2,,1 shared bath,,1,[],$50.00,2,2,2,2,1125,1125,2.0,1125.0,,t,0,0,0,0,2023-12-21,2,0,0,2021-08-07,2021-09-02,3.5,3.5,3.0,5.0,5.0,3.5,3.5,,f,1,0,1,0,0.07
51407064,https://www.airbnb.com/rooms/51407064,20231220185646,2023-12-21,city scrape,Condo in Oakland · *4.82 · 1 bedroom · 1 bed · 1 bath,Jack London Square,54745636,https://www.airbnb.com/users/show/54745636,Raul,2016-01-15,"San Francisco, CA",,within a few hours,100%,62%,t,https://a0.muscache.com/im/pictures/user/0254b386-5055-4176-97c9-9f373750ac33.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0254b386-5055-4176-97c9-9f373750ac33.jpg?aki_policy=profile_x_medium,Produce and Waterfront,1,1,"['email', 'phone']",t,t,"Oakland, California, United States",Produce And Waterfront,,37.790722,-122.267899,Entire condo,Entire home/apt,2,,1 bath,,1,[],$88.00,25,200,5,25,200,200,24.1,200.0,,t,0,0,0,0,2023-12-21,32,12,0,2022-02-06,2023-10-23,4.82,4.88,4.82,4.94,4.94,4.7,4.88,,f,1,1,0,0,1.40
51409916,https://www.airbnb.com/rooms/51409916,20231220185646,2023-12-20,city scrape,Guest suite in Oakland · *4.94 · 1 bedroom · 1 bed · 1 bath,"We live in the Laurel District of Oakland which is a very family orientated neighbourhood. Our street is very peaceful with a nice community feel. Less than 5 minutes walk from our house is the heart of the Laurel with multiple restaurants, bars, coffee shops, retail stores and other businesses with some real local gems. The area is a bit hilly, but if you can handle that then there's some lovely parks close by to relax in and we are close to multiple other neighbourhoods in the area.",393221,https://www.airbnb.com/users/show/393221,Justin,2011-02-15,"San Francisco, CA","Drea is a Bay Area native and Justin moved here from England in 2011 and hasn't looked back since. We love to stay in Aribnbs and hope you enjoy staying in our home just as much. We have plenty of recommendations for your stay, too!",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/d43e5314-41e9-4a92-a6d5-168f7e6ca8b2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d43e5314-41e9-4a92-a6d5-168f7e6ca8b2.jpg?aki_policy=profile_x_medium,Redwood Heights,1,2,"['email', 'phone', 'work_email']",t,t,"Oakland, California, United States",Upper Laurel,,37.78807,-122.19092,Entire guest suite,Entire home/apt,2,,1 bath,,1,[],$69.00,2,90,2,2,1125,1125,2.0,1125.0,,t,0,0,0,171,2023-12-20,47,13,0,2021-08-09,2023-07-29,4.94,4.94,4.87,4.98,5.0,4.74,4.87,,f,1,1,0,0,1.63
51411759,https://www.airbnb.com/rooms/51411759,20231220185646,2023-12-20,city scrape,Guesthouse in Oakland · *4.91 · 1 bedroom · 1 bed · 1 bath,,416384146,https://www.airbnb.com/users/show/416384146,Anthony & Aly,2021-08-01,"Spokane, WA","Hi there! We are Anthony and Aly - a couple who met in Oakland, CA and has since packed up our belongings and our cat - Harrison - a couple times to explore the greater PNW. 

In our free time, we enjoy exploring our surroundings, dreaming up new DIY projects, making art, seeking out live music of any genre, and finding our favorite local brewery. We've populated our Guidebook with a lot of our local treasures. 

We have hosted on Airbnb previously at our home in Oakland, which you can view reviews of on our profile and we are looking to create the same comfort for our guests here in Spokane, WA :) ",N/A,N/A,86%,f,https://a0.muscache.com/im/pictures/user/b8c39bcb-96fd-4724-96d0-ac2e6f69adf9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b8c39bcb-96fd-4724-96d0-ac2e6f69adf9.jpg?aki_policy=profile_x_medium,Jefferson,1,3,['phone'],t,t,,Fremont,,37.777832,-122.20768,Entire guesthouse,Entire home/apt,2,,1 bath,,1,[],$75.00,21,28,21,21,28,28,21.0,28.0,,t,21,29,29,29,2023-12-20,22,0,0,2021-08-10,2021-10-16,4.91,4.86,4.95,5.0,5.0,4.55,4.86,,f,1,1,0,0,0.76
51412288,https://www.airbnb.com/rooms/51412288,20231220185646,2023-12-20,city scrape,casa particular in Oakland · *4.83 · 1 bedroom · 1 bed · 1 shared bath,,334627218,https://www.airbnb.com/users/show/334627218,Braunz,2020-02-09,,"Public Health, Real Estate and Design are my professions.  I love to travel and host.  Hospitality and creating memorable experiences for guests enlighten me. Hope you enjoy the vibe and your stay.  ",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/2bb6e2fd-6a25-4024-a72a-4864785a138f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2bb6e2fd-6a25-4024-a72a-4864785a138f.jpg?aki_policy=profile_x_medium,Bancroft Business,6,15,"['email', 'phone', 'work_email']",t,t,,Bancroft Business-Havenscourt,,37.77083,-122.19306,Private room in casa particular,Private room,1,,1 shared bath,,1,[],$55.00,14,90,14,14,1125,1125,14.0,1125.0,,t,0,0,0,77,2023-12-20,6,1,0,2021-09-19,2023-04-01,4.83,5.0,5.0,5.0,5.0,4.67,5.0,,f,3,1,2,0,0.22
51474602,https://www.airbnb.com/rooms/51474602,20231220185646,2023-12-20,city scrape,Rental unit in Oakland · *5.0 · 1 bedroom · 2 beds · 2 baths,"The Grand-Lakeshore District is one of the best urban areas of Alameda County to live in. The community is diverse and friendly. While most of the residential streets are on the hills, the main strips are flat and very walkable.<br />Besides countless restaurants, shops, cafes, breweries, bakeries, bars to go to, there are also a farmers' market, Lake Merritt, Grand Lake Theater, Chinatown, downtown, Jack London Square, Dimont Park just to start.",56874549,https://www.airbnb.com/users/show/56874549,Fatima,2016-01-31,"Oakland, CA","To view my additional listings, kindly tap on my profile picture and scroll downwards. You'll come across the ""Hosted by Fatima"" section. Tap my picture once more, and you can explore Fatima's Listings.",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/User-56874549/original/cf83eb3e-cec5-493f-a80b-508af4e8da8d.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-56874549/original/cf83eb3e-cec5-493f-a80b-508af4e8da8d.jpeg?aki_policy=profile_x_medium,Kensington,24,30,"['email', 'phone']",t,t,"Oakland, California, United States",Lakeshore,,37.81702,-122.24366,Entire rental unit,Entire home/apt,4,,2 baths,,2,[],$89.00,31,1125,31,31,1125,1125,31.0,1125.0,,t,17,31,43,133,2023-12-20,11,6,0,2021-10-30,2023-09-09,5.0,4.82,4.82,4.91,5.0,4.55,4.73,,t,8,8,0,0,0.42
51483571,https://www.airbnb.com/rooms/51483571,20231220185646,2023-12-20,city scrape,Guest suite in Oakland · *4.91 · 1 bedroom · 1 bed · 1 bath,"Our property is located on the outskirts of Oakland, secluded amongst the trees with peek-a-boo views of the bay.",33947347,https://www.airbnb.com/users/show/33947347,Kristin & Justin,2015-05-22,"Oakland, CA","My husband and I proudly open our spaces to you as guests! We love the outdoors, traveling, cooking, eating, friends/family time and our two fur babies. We moved to the Bay 5 years ago from Washington state and are loving everything the area has to offer! ",within an hour,100%,100%,f,https://a0.muscache.com/im/users/33947347/profile_pic/1433524281/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/33947347/profile_pic/1433524281/original.jpg?aki_policy=profile_x_medium,Elmhurst,2,3,"['email', 'phone', 'work_email']",t,t,"Oakland, California, United States",Eastmont Hills,,37.7726,-122.16821,Entire guest suite,Entire home/apt,2,,1 bath,,1,[],$99.00,1,14,1,1,1125,1125,1.0,1125.0,,t,27,43,67,67,2023-12-20,35,1,0,2021-09-24,2023-11-05,4.91,4.89,4.97,5.0,4.94,4.86,4.86,,t,2,2,0,0,1.28
51546028,https://www.airbnb.com/rooms/51546028,20231220185646,2023-12-20,city scrape,Home in Oakland · *4.81 · 1 bedroom · 1 bed · 1 bath,"Fun and convenient location with restaurants, movie theater, beauty and nail salon nearby. Safeway is two blocks away and Trader Joe is within walking distance for fresh grocery.",7629607,https://www.airbnb.com/users/show/7629607,Jintang,2013-07-21,"Oakland, CA","I love to travel with family and friends. When I  travel, I love to stay with Airbnb to get a real sense of local life of the area. When I choose a place to stay, location, amenities and cleanness are my top priorities.",within an hour,100%,100%,t,https://a0.muscache.com/im/users/7629607/profile_pic/1374436895/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/7629607/profile_pic/1374436895/original.jpg?aki_policy=profile_x_medium,Grand Lake,4,5,"['email', 'phone']",t,f,"Oakland, California, United States",Grand Lake,,37.81588,-122.24674,Entire home,Entire home/apt,2,,1 bath,,1,[],$139.00,1,30,1,1,1125,1125,1.0,1125.0,,t,30,60,90,365,2023-12-20,27,7,1,2021-10-11,2023-11-25,4.81,4.78,4.96,4.96,4.85,4.85,4.67,,f,3,3,0,0,1.01
51558246,https://www.airbnb.com/rooms/51558246,20231220185646,2023-12-20,city scrape,Guest suite in Oakland · *4.87 · 1 bedroom · 2 beds · 1 bath,"Cleveland Heights neighborhood is located in Alameda County (Oakland) and is one of the best places to live, and top places to visit in California. Living in Cleveland Heights offers residents a European feel and is both just far enough away to be a peaceful sanctuary and escape, but can quickly get to the action, music, events and more in Oakland, Berkeley, San Francisco and everywhere else in the Bay Area. <br /><br />You'll also find that Cleveland Heights has a lot of restaurants, coffee shops, bars, an out of this world Taco Truck (Mi Ranchero) and some great parks (Including a Redwood Tree Regional park, nearby). <br /><br />Lake Merritt is steps from your Airbnb, and you can usually find a variety of vendors and people. The weather is usually great, is cool in the morning and warm in the afternoon.",57764671,https://www.airbnb.com/users/show/57764671,Deborah,2016-02-07,,,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/a52412c7-5740-4d11-9c43-ca1e7e6a0291.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a52412c7-5740-4d11-9c43-ca1e7e6a0291.jpg?aki_policy=profile_x_medium,Cleveland Heights,1,1,"['email', 'phone']",t,t,"Oakland, California, United States",Cleveland Heights,,37.8047,-122.25016,Entire guest suite,Entire home/apt,3,,1 bath,,2,[],$137.00,2,90,2,2,1125,1125,2.0,1125.0,,t,30,41,59,149,2023-12-20,52,16,1,2021-08-19,2023-11-26,4.87,4.9,4.88,5.0,4.98,4.92,4.77,,f,1,1,0,0,1.83
51562953,https://www.airbnb.com/rooms/51562953,20231220185646,2023-12-21,previous scrape,Guesthouse in Oakland · *4.71 · 1 bedroom · 1 bed · 1 bath,"Our neighbors are amazing and folks are well connected out here. Many people have been here for 10, 20, or 60 years. There are elders and babies and everyone in between! We’re a residential area so not much to walk to restaurant wise, but in close walking distance (5 min) there is a coffee shop, supermarket, Bank of America, and Walgreens. <br /><br />Close driving distance (8 min) to great restaurants and cafes  in the Laurel district, close to hiking trails and parks, and a quick drive (12 min) to Lake Merrit and downtown Oakland.",5062811,https://www.airbnb.com/users/show/5062811,Mira,2013-02-12,"San Francisco, CA","3rd Generation San Franciscan. Educator, river and mountain woman, world traveler, sweet fiend, people lover!",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/d7ea48f2-b21f-4af8-92de-ebdc0ac1d583.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d7ea48f2-b21f-4af8-92de-ebdc0ac1d583.jpg?aki_policy=profile_x_medium,Havenscourt,2,2,"['email', 'phone', 'work_email']",t,t,"Oakland, California, United States",Bancroft Business-Havenscourt,,37.76848,-122.18789,Entire guesthouse,Entire home/apt,2,,1 bath,,1,[],,2,365,2,2,1125,1125,2.0,1125.0,,,0,0,0,0,2023-12-21,35,0,0,2021-08-13,2022-11-13,4.71,4.8,4.77,4.94,4.86,4.31,4.66,,t,2,2,0,0,1.22
51583060,https://www.airbnb.com/rooms/51583060,20231220185646,2023-12-20,city scrape,Rental unit in Oakland · *4.75 · 3 bedrooms · 3 beds · 1 bath,"Grand Avenue/Lakeshore area is a relaxed and easygoing social center perfect for finding breakfast, a midday espresso or late night drinks. Grand Lake Theater, built in 1926 is similar in design and feel to the Castro Theatre in San Francisco. It is one of the three cultural gems along with the Fox Oakland and the Paramount Theater.",7629607,https://www.airbnb.com/users/show/7629607,Jintang,2013-07-21,"Oakland, CA","I love to travel with family and friends. When I  travel, I love to stay with Airbnb to get a real sense of local life of the area. When I choose a place to stay, location, amenities and cleanness are my top priorities.",within an hour,100%,100%,t,https://a0.muscache.com/im/users/7629607/profile_pic/1374436895/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/7629607/profile_pic/1374436895/original.jpg?aki_policy=profile_x_medium,Grand Lake,4,5,"['email', 'phone']",t,f,"Oakland, California, United States",Grand Lake,,37.81443,-122.2463,Entire rental unit,Entire home/apt,5,,1 bath,,3,[],$239.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,25,55,85,360,2023-12-20,44,7,0,2021-09-11,2023-08-20,4.75,4.84,4.93,4.89,4.93,4.8,4.59,,f,3,3,0,0,1.59
51603539,https://www.airbnb.com/rooms/51603539,20231220185646,2023-12-20,city scrape,Rental unit in Oakland · *4.80 · 2 bedrooms · 2 beds · 1 bath,"Cottage like setting. Rustic and calm but yet close to many amenities. It’s a wonderful place to stay (I think). <br /><br />3 minutes to central Piedmont ave. <br />2 minutes to Kaiser Permanente medical facility. <br />20 minutes to Bart train to access San Francisco Bay Area. <br />2 to 3 minutes to many specialty restaurants - Korean, Southern food, Ice-Cream, Burgers, Up-scale restaurants, Japanese, Chinese, Peet’s coffee, banks, pharmacy, etc). <br /><br />You can take bart to San Francisco, to SFO International Airport and time San Francisco Premier Outlets in Livermore (might need to Uber or Lyft after the last train stop).",190647413,https://www.airbnb.com/users/show/190647413,Cheong Kyle,2018-05-20,"Dublin, CA","Kyle is your host and he enjoys traveling, music, tennis (although he doesn’t play much anymore) and reading. He lives locally and generally has a calm and sunny disposition. 

He hopes that you’ll enjoy staying at his Airbnb and that you’ll give him an opportunity to correct any unintentional mistakes. Thanks. ",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/329d28b8-19c6-490f-9fcd-00b85fc61d89.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/329d28b8-19c6-490f-9fcd-00b85fc61d89.jpg?aki_policy=profile_x_medium,Piedmont Avenue,3,6,"['email', 'phone', 'work_email']",t,f,"Oakland, California, United States",Piedmont Avenue,,37.82488,-122.25639,Entire rental unit,Entire home/apt,6,,1 bath,,2,[],$155.00,4,28,4,4,1125,1125,4.0,1125.0,,t,30,52,75,75,2023-12-20,60,17,0,2021-08-17,2023-10-11,4.8,4.93,4.8,4.88,4.95,4.81,4.75,,f,2,2,0,0,2.10
